Name,Nation,Division,Unique ID,Division ID
Peramaikos,Greece,Regional Division 9,36.002.737,36031112
Atrom. Piraeus,Greece,Regional Division 9,36.002.742,36031112
Olymp. Lavriou,Greece,Regional Division 9,36.022.715,36031112
Ast. Varis,Greece,Regional Division 9,36.037.532,36031112
Triglia Rafinas,Greece,Regional Division 9,36.041.636,36031112
Nikolakakis,Greece,Regional Division 9,36.048.021,36031112
POA,Greece,Regional Division 10,687.617,36031113
OF Ierapetra,Greece,Regional Division 10,687.622,36031113
Irodotos,Greece,Regional Division 10,687.625,36031113
PAO Krousona,Greece,Regional Division 10,36.015.431,36031113
Giouchtas,Greece,Regional Division 10,36.018.144,36031113
Anag. Ierapetras,Greece,Regional Division 10,36.023.285,36031113
Patouchas,Greece,Regional Division 10,36.035.925,36031113
Kissamikos,Greece,Regional Division 10,36.043.527,36031113
AE Katsaba,Greece,Regional Division 10,36.043.610,36031113
Ermis Zonianon,Greece,Regional Division 10,36.045.877,36031113
Athinaikos,Greece,GAD - Athens,970,36042397
Doxa Vyrona,Greece,GAD - Athens,971,36042397
Agios Dimitrios,Greece,GAD - Athens,129.688,36042397
Aris Petroupolis,Greece,GAD - Athens,129.691,36042397
Chaidari,Greece,GAD - Athens,129.708,36042397
Charavgiakos,Greece,GAD - Athens,677.391,36042397
Olymp. Neon Liosion,Greece,GAD - Athens,682.003,36042397
Terpsithea,Greece,GAD - Athens,684.772,36042397
Irakleio,Greece,GAD - Athens,687.623,36042397
Athinaida,Greece,GAD - Athens,696.704,36042397
Agia Paraskevi,Greece,GAD - Athens,36.000.494,36042397
Ilioupoli,Greece,GAD - Athens,36.000.499,36042397
Paradeisos Am.,Greece,GAD - Athens,36.006.533,36042397
Agia Eleousa,Greece,GAD - Athens,36.013.002,36042397
Agioi Anargyroi,Greece,GAD - Athens,36.015.295,36042397
Agios Ierotheos,Greece,GAD - Athens,36.017.938,36042397
Vrilissia,Greece,GAD - Athens,36.023.231,36042397
Ifaistos,Greece,GAD - Athens,36.023.264,36042397
Anag. Petroupolis,Greece,GAD - Athens,36.031.248,36042397
Kipoupoli,Greece,GAD - Athens,36.031.262,36042397
Pera Club,Greece,GAD - Athens,36.031.428,36042397
Sourmena,Greece,GAD - Athens,36.035.869,36042397
Ast. Zografou,Greece,GAD - Athens,36.037.648,36042397
Panthiseiakos,Greece,GAD - Athens,36.042.267,36042397
Attikos,Greece,GAD - Athens,36.042.292,36042397
Dafni P. Falirou,Greece,GAD - Athens,36.042.307,36042397
Palaio Faliro,Greece,GAD - Athens,36.042.321,36042397
Diana Ilioupolis,Greece,GAD - Athens,36.046.119,36042397
Melissia,Greece,GAD - Athens,36.046.131,36042397
Attalos,Greece,GAD - Athens,36.046.143,36042397
Panerythraikos,Greece,GAD - Athens,36.055.026,36042397
Thyella Ag. Dimitriou,Greece,GAD - Athens,36.055.040,36042397
Asteras 2004,Greece,GAD - Athens,36.055.051,36042397
Galatsi,Greece,GAD - Athens,36.055.075,36042397
Anthoupoli,Greece,GAD - Athens,36.055.091,36042397
Votanikos,Greece,GAD - Athens,36.055.105,36042397
Kamatero,Greece,GAD - Athens,36.055.113,36042397
Eleftheroupoli,Greece,GAD - Athens,36.055.122,36042397
Cholargos,Greece,GAD - Athens,36.055.138,36042397
Metamorfosi,Greece,GAD - Athens,36.062.828,36042397
Papagou,Greece,GAD - Athens,36.062.840,36042397
Ast. Exarcheion,Greece,GAD - Athens,36.062.861,36042397
Elpis Ag. Anargyron,Greece,GAD - Athens,36.076.213,36042397
Chalandri,Greece,GAD - Athens,36.076.221,36042397
Eirini Petroupolis,Greece,GAD - Athens,36.076.246,36042397
Akadimos,Greece,GAD - Athens,36.076.252,36042397
Fostiras Ilioupolis,Greece,GAD - Athens,36.076.258,36042397
Neapoli,Greece,GAD - Macedonia,129.703,36042398
Poseidon Michanionas,Greece,GAD - Macedonia,129.706,36042398
Makedonikos,Greece,GAD - Macedonia,676.958,36042398
Koufalia,Greece,GAD - Macedonia,678.312,36042398
Abelokipoi,Greece,GAD - Macedonia,682.355,36042398
Orfeas Sourotis,Greece,GAD - Macedonia,687.638,36042398
Thermaikos,Greece,GAD - Macedonia,692.384,36042398
Pavlos Melas,Greece,GAD - Macedonia,696.703,36042398
PAONE,Greece,GAD - Macedonia,36.000.472,36042398
Omonoia Sindou,Greece,GAD - Macedonia,36.001.863,36042398
PAOD,Greece,GAD - Macedonia,36.006.209,36042398
Eth. Sochou,Greece,GAD - Macedonia,36.017.876,36042398
Ilioupoli Salonika,Greece,GAD - Macedonia,36.017.884,36042398
Doxa Assirou,Greece,GAD - Macedonia,36.023.103,36042398
Dioskouroi,Greece,GAD - Macedonia,36.031.389,36042398
Olymp. Kyminon,Greece,GAD - Macedonia,36.031.567,36042398
Maked. Litis,Greece,GAD - Macedonia,36.037.633,36042398
Maked. Gefyras,Greece,GAD - Macedonia,36.043.696,36042398
Vorras Abelokipon,Greece,GAD - Macedonia,36.043.737,36042398
Doxa Pentalofou,Greece,GAD - Macedonia,36.047.783,36042398
Foinikas Polichnis,Greece,GAD - Macedonia,36.047.793,36042398
Malakopi,Greece,GAD - Macedonia,36.048.653,36042398
Enosi Sykeon,Greece,GAD - Macedonia,36.048.659,36042398
Eleftheriakos,Greece,GAD - Macedonia,36.048.675,36042398
Ion. Diavaton,Greece,GAD - Macedonia,36.048.683,36042398
Eth. Pylaias,Greece,GAD - Macedonia,36.048.691,36042398
Panorama (GRE),Greece,GAD - Macedonia,36.048.697,36042398
Nea Krini,Greece,GAD - Macedonia,36.048.704,36042398
Ellispontos Krithias,Greece,GAD - Macedonia,36.060.225,36042398
Anag. Chalkidonas,Greece,GAD - Macedonia,36.060.236,36042398
Agios Athanasios,Greece,GAD - Macedonia,36.063.292,36042398
Niki Efkarpias,Greece,GAD - Macedonia,36.063.298,36042398
Marathonas Kalamarias,Greece,GAD - Macedonia,36.074.791,36042398
APE Lagada,Greece,GAD - Macedonia,36.074.805,36042398
Ast. Raidestou,Greece,GAD - Macedonia,36.074.842,36042398
Digenis Monolofou,Greece,GAD - Macedonia,36.074.851,36042398
Ethnikos,Greece,GAD - Piraeus,973,36042399
Nikaia,Greece,GAD - Piraeus,150.839,36042399
Aetos Korydallou,Greece,GAD - Piraeus,682.164,36042399
Moschato,Greece,GAD - Piraeus,686.468,36042399
Aias Salaminas,Greece,GAD - Piraeus,686.592,36042399
Ermis Korydallou,Greece,GAD - Piraeus,686.612,36042399
Saronikos,Greece,GAD - Piraeus,36.002.748,36042399
Perama,Greece,GAD - Piraeus,36.018.264,36042399
Amfiali,Greece,GAD - Piraeus,36.023.273,36042399
Ellas Pontion,Greece,GAD - Piraeus,36.031.222,36042399
Aris Amfialis,Greece,GAD - Piraeus,36.036.585,36042399
Niki Renti,Greece,GAD - Piraeus,36.046.293,36042399
Neo Ikonio,Greece,GAD - Piraeus,36.046.299,36042399
Karavas,Greece,GAD - Piraeus,36.046.307,36042399
Doxa Piraeus,Greece,GAD - Piraeus,36.046.313,36042399
Abelakiakos,Greece,GAD - Piraeus,36.046.321,36042399
Olyb. Keratsiniou,Greece,GAD - Piraeus,36.046.327,36042399
Charavgi,Greece,GAD - Piraeus,36.046.333,36042399
Mavros Aetos,Greece,GAD - Piraeus,36.046.339,36042399
Neoi Drapetsonas,Greece,GAD - Piraeus,36.046.346,36042399
Achil. Korydallou,Greece,GAD - Piraeus,36.055.583,36042399
Odigitria,Greece,GAD - Piraeus,36.055.595,36042399
Ifaistos Renti,Greece,GAD - Piraeus,36.055.607,36042399
Panionios Keratsiniou,Greece,GAD - Piraeus,36.055.613,36042399
Panneapolikos,Greece,GAD - Piraeus,36.055.625,36042399
Salamina,Greece,GAD - Piraeus,36.055.631,36042399
Salaminomachoi,Greece,GAD - Piraeus,36.055.637,36042399
Falirikos,Greece,GAD - Piraeus,36.055.643,36042399
Thyella Moschatou,Greece,GAD - Piraeus,36.055.649,36042399
Argonaftis,Greece,GAD - Piraeus,36.055.655,36042399
Neoi Evgenias,Greece,GAD - Piraeus,36.055.661,36042399
Kastella Piraeus,Greece,GAD - Piraeus,36.055.667,36042399
Ikaros Kallitheas,Greece,GAD - Piraeus,36.055.674,36042399
Neo Faliro,Greece,GAD - Piraeus,36.055.680,36042399
Apollon/Akratitos,Greece,GAD - Piraeus,36.055.686,36042399
Profitis Ilias,Greece,GAD - Piraeus,36.055.692,36042399
Atrom. Keratsiniou,Greece,GAD - Piraeus,36.074.857,36042399
Polykratis Piraeus,Greece,GAD - Piraeus,36.074.870,36042399
Thyella Korydallou,Greece,GAD - Piraeus,36.074.893,36042399
Foinikas Agias Sofias,Greece,GAD - Piraeus,36.074.904,36042399
Marko,Greece,GAD - Eastern Attica,129.701,36042400
Glyka Nera,Greece,GAD - Eastern Attica,686.665,36042400
Kerav. Kerateas,Greece,GAD - Eastern Attica,691.248,36042400
Koropi,Greece,GAD - Eastern Attica,1.806.236,36042400
Aittitos Spaton,Greece,GAD - Eastern Attica,36.018.133,36042400
Oropos,Greece,GAD - Eastern Attica,36.031.042,36042400
Palliniakos,Greece,GAD - Eastern Attica,36.043.756,36042400
Pampaianikos,Greece,GAD - Eastern Attica,36.043.779,36042400
Aris Voulas,Greece,GAD - Eastern Attica,36.043.794,36042400
Machi Marathona,Greece,GAD - Eastern Attica,36.043.808,36042400
Olymp. Ag. Stefanou,Greece,GAD - Eastern Attica,36.043.822,36042400
Eth. Neas Makris,Greece,GAD - Eastern Attica,36.043.837,36042400
Achil. Kato Acharnon,Greece,GAD - Eastern Attica,36.043.851,36042400
Thyella Rafinas,Greece,GAD - Eastern Attica,36.048.028,36042400
Gerakas,Greece,GAD - Eastern Attica,36.048.036,36042400
Anoixi,Greece,GAD - Eastern Attica,36.049.650,36042400
Kryoneri,Greece,GAD - Eastern Attica,36.049.657,36042400
Porto Rafti,Greece,GAD - Eastern Attica,36.049.664,36042400
Kouvaras,Greece,GAD - Eastern Attica,36.049.670,36042400
Apol. Anavyssou,Greece,GAD - Eastern Attica,36.049.685,36042400
Doxa Koropiou,Greece,GAD - Eastern Attica,36.049.723,36042400
Nikiforos,Greece,GAD - Eastern Attica,36.049.729,36042400
Saron. Anavyssou,Greece,GAD - Eastern Attica,36.060.201,36042400
Stamata,Greece,GAD - Eastern Attica,36.074.942,36042400
Lavreotiki,Greece,GAD - Eastern Attica,36.074.947,36042400
Proteas Palaias Fokaias,Greece,GAD - Eastern Attica,36.074.959,36042400
Akratitos,Greece,GAD - Western Attica,129.689,36042401
Aspropyrgos,Greece,GAD - Western Attica,677.441,36042401
Iraklis Elefsinas,Greece,GAD - Western Attica,677.63,36042401
Aias Paralias Aspr.,Greece,GAD - Western Attica,36.041.740,36042401
Attalos Neas Peramou,Greece,GAD - Western Attica,36.046.375,36042401
Zofria,Greece,GAD - Western Attica,36.046.381,36042401
Apol. Aspropyrgou,Greece,GAD - Western Attica,36.057.910,36042401
Eth. Panoramatos,Greece,GAD - Western Attica,36.057.916,36042401
Pyrrichios,Greece,GAD - Western Attica,36.059.686,36042401
Elefsiniakos,Greece,GAD - Western Attica,36.059.692,36042401
Ikaros Aspropyrgou,Greece,GAD - Western Attica,36.059.699,36042401
Zefyri,Greece,GAD - Western Attica,36.059.705,36042401
Efkleidis,Greece,GAD - Western Attica,36.074.910,36042401
PAOK Mandras,Greece,GAD - Western Attica,36.074.920,36042401
Ast. Ano Liosion,Greece,GAD - Western Attica,36.074.926,36042401
Leon Aspropyrgou,Greece,GAD - Western Attica,36.074.932,36042401
Kamvouniakos,Greece,GAD - Grevena,36.023.121,36042402
Pontioi Vatolakkou,Greece,GAD - Grevena,36.031.145,36042402
Seirina,Greece,GAD - Grevena,36.041.525,36042402
Aris Karperou,Greece,GAD - Grevena,36.046.940,36042402
Ktinotrofikos Asteras,Greece,GAD - Grevena,36.046.946,36042402
Aliakmon,Greece,GAD - Grevena,36.046.952,36042402
Kerav. Megarou,Greece,GAD - Grevena,36.059.035,36042402
Kerav. Iteas,Greece,GAD - Grevena,36.059.047,36042402
Pontini,Greece,GAD - Grevena,36.059.054,36042402
Kerav. Agiou Georgiou,Greece,GAD - Grevena,36.059.063,36042402
Doxa Paliourias,Greece,GAD - Grevena,36.059.071,36042402
Amygdalia,Greece,GAD - Grevena,36.059.080,36042402
Dimitra,Greece,GAD - Grevena,36.076.274,36042402
Eordaikos,Greece,GAD - Kozani,687.645,36042403
Titan Servion,Greece,GAD - Kozani,687.651,36042403
Galatini,Greece,GAD - Kozani,36.006.220,36042403
Siatista,Greece,GAD - Kozani,36.023.127,36042403
Proodos Komninon,Greece,GAD - Kozani,36.031.306,36042403
Maked. Foufa,Greece,GAD - Kozani,36.031.955,36042403
Eth. Vaterou,Greece,GAD - Kozani,36.031.969,36042403
AE Kozanis,Greece,GAD - Kozani,36.046.389,36042403
Perdikka,Greece,GAD - Kozani,36.046.405,36042403
Elimeia,Greece,GAD - Kozani,36.046.414,36042403
AEP Karagiannion,Greece,GAD - Kozani,36.053.453,36042403
Velvento,Greece,GAD - Kozani,36.053.462,36042403
Kozani 2004,Greece,GAD - Kozani,36.053.476,36042403
M. Alex. Ardassas,Greece,GAD - Kozani,36.053.488,36042403
Ermis Asvestopetras,Greece,GAD - Kozani,36.053.501,36042403
Anag. Ptolemaidas,Greece,GAD - Kozani,36.053.516,36042403
Karyochori,Greece,GAD - Kozani,36.053.524,36042403
Akrites Kozanis,Greece,GAD - Kozani,36.053.531,36042403
Kentavros Protochoriou,Greece,GAD - Kozani,36.060.887,36042403
M. Alex. Charavgis,Greece,GAD - Kozani,36.060.895,36042403
Akad. Siatistas,Greece,GAD - Kozani,36.060.899,36042403
Leontes Anarrachis,Greece,GAD - Kozani,36.074.452,36042403
Apol. Akrinis,Greece,GAD - Kozani,36.074.461,36042403
Anag. Eratyras,Greece,GAD - Kozani,36.074.469,36042403
Aliakmnon Aianis,Greece,GAD - Kozani,36.074.483,36042403
PAO Koilon,Greece,GAD - Kozani,36.079.034,36042403
Kastoria,Greece,GAD - Kastoria,1.300.561,36042404
Pentavrysos,Greece,GAD - Kastoria,36.041.551,36042404
Doxa Korisou,Greece,GAD - Kastoria,36.045.420,36042404
Ntailakis,Greece,GAD - Kastoria,36.047.008,36042404
Grammos,Greece,GAD - Kastoria,36.047.014,36042404
Astrapi Mesopotamias,Greece,GAD - Kastoria,36.047.020,36042404
Iraklis Polykarpis,Greece,GAD - Kastoria,36.047.026,36042404
Flatsata,Greece,GAD - Kastoria,36.059.328,36042404
Grammochoria,Greece,GAD - Kastoria,36.059.336,36042404
Kronos Maniakon,Greece,GAD - Kastoria,36.059.342,36042404
Nestorio,Greece,GAD - Kastoria,36.059.348,36042404
PAOK Kostaraziou,Greece,GAD - Kastoria,36.075.356,36042404
Doxa Abelokipon,Greece,GAD - Kastoria,36.075.369,36042404
Vitsi,Greece,GAD - Kastoria,36.075.377,36042404
Florina,Greece,GAD - Florina,36.015.267,36042405
Apol. Ammochoriou,Greece,GAD - Florina,36.036.830,36042405
Aris Lofon,Greece,GAD - Florina,36.041.538,36042405
Ermis Amyntaiou,Greece,GAD - Florina,36.046.230,36042405
Iraklis Armenochoriou,Greece,GAD - Florina,36.046.245,36042405
Ellas Ano Kallinikis,Greece,GAD - Florina,36.046.251,36042405
Akritas Achladas,Greece,GAD - Florina,36.046.257,36042405
Maked. Vevis,Greece,GAD - Florina,36.046.263,36042405
M. Alex. Florinas,Greece,GAD - Florina,36.046.274,36042405
Maked. Agiou Panteleimona,Greece,GAD - Florina,36.059.312,36042405
Meliteas,Greece,GAD - Florina,36.059.320,36042405
Flabouro,Greece,GAD - Florina,36.062.725,36042405
Thyella Filota,Greece,GAD - Florina,36.062.731,36042405
Atrom. Sitarias,Greece,GAD - Florina,36.062.739,36042405
Dikefalos Aetos,Greece,GAD - Florina,36.062.745,36042405
Aias Ammochoriou,Greece,GAD - Florina,36.075.311,36042405
Edessaikos,Greece,GAD - Pella,972,36042406
Apol. Kryas Vrysis,Greece,GAD - Pella,129.69,36042406
Almopos,Greece,GAD - Pella,677.962,36042406
Olymp. Galatadon,Greece,GAD - Pella,36.023.115,36042406
M. Alex. Neou Mylotopou,Greece,GAD - Pella,36.041.423,36042406
Eth. Giannitson,Greece,GAD - Pella,36.045.818,36042406
PAOK Giannitson,Greece,GAD - Pella,36.054.985,36042406
Olybos Apsalou,Greece,GAD - Pella,36.060.627,36042406
M. Alex. Pellas,Greece,GAD - Pella,36.060.635,36042406
Doxa Mandalou,Greece,GAD - Pella,36.060.643,36042406
Aris Profiti Ilia,Greece,GAD - Pella,36.060.651,36042406
PAOK Dytikou,Greece,GAD - Pella,36.063.242,36042406
Doxa Exaplatanou,Greece,GAD - Pella,36.063.250,36042406
Doxa Melissiou,Greece,GAD - Pella,36.063.257,36042406
Apol. Kalyvion,Greece,GAD - Pella,36.063.265,36042406
Niki Axou,Greece,GAD - Pella,36.063.273,36042406
Orfeas Rizariou,Greece,GAD - Pella,36.063.281,36042406
M. Alex. Esovalton,Greece,GAD - Pella,36.076.513,36042406
Pontiakos Neas Santas,Greece,GAD - Kilkis,687.644,36042407
Polykastro,Greece,GAD - Kilkis,1.802.783,36042407
Paiko,Greece,GAD - Kilkis,36.023.097,36042407
Apol. Evropou,Greece,GAD - Kilkis,36.047.296,36042407
Spitha Koromilias,Greece,GAD - Kilkis,36.058.941,36042407
Atrom. Paliou Agioneriou,Greece,GAD - Kilkis,36.059.948,36042407
Thyella Agiou Petrou,Greece,GAD - Kilkis,36.059.958,36042407
Maked. Drosatou,Greece,GAD - Kilkis,36.059.966,36042407
Vafiochori,Greece,GAD - Kilkis,36.059.974,36042407
PAONE Eptalofou,Greece,GAD - Kilkis,36.076.465,36042407
M. Alex. Gynaikokastrou,Greece,GAD - Kilkis,36.076.476,36042407
Pontioi Veroias,Greece,GAD - Imathia,677.829,36042408
Rodochori,Greece,GAD - Imathia,682.006,36042408
Niki Agathias,Greece,GAD - Imathia,36.023.139,36042408
Atlas Zervochoriou,Greece,GAD - Imathia,36.046.898,36042408
Vergina,Greece,GAD - Imathia,36.046.904,36042408
Filippos Melikis,Greece,GAD - Imathia,36.046.910,36042408
PAOK Alexandreias,Greece,GAD - Imathia,36.046.916,36042408
M. Alex. Trikalon Im.,Greece,GAD - Imathia,36.046.922,36042408
Atrom. Diavatou,Greece,GAD - Imathia,36.056.123,36042408
Filippos Mesis,Greece,GAD - Imathia,36.056.131,36042408
Chariessa,Greece,GAD - Imathia,36.056.142,36042408
Kavasila,Greece,GAD - Imathia,36.056.153,36042408
Kopanos,Greece,GAD - Imathia,36.056.162,36042408
Agia Varvara,Greece,GAD - Imathia,36.056.163,36042408
Apol. Agiou Georgiou,Greece,GAD - Imathia,36.056.181,36042408
Thyella Stavrou,Greece,GAD - Imathia,36.056.189,36042408
Achil. Neokastrou,Greece,GAD - Imathia,36.056.199,36042408
Achil. Naousas,Greece,GAD - Imathia,36.056.220,36042408
Olymp. Naousas,Greece,GAD - Imathia,36.056.226,36042408
Kerav. Episkopis,Greece,GAD - Imathia,36.061.880,36042408
Maked. Platanou,Greece,GAD - Imathia,36.061.891,36042408
Eth. Kleidiou,Greece,GAD - Imathia,36.074.154,36042408
Kapsochora,Greece,GAD - Imathia,36.074.245,36042408
Thyella Stenimachou,Greece,GAD - Imathia,36.074.257,36042408
Nea Kallikrateia,Greece,GAD - Chalkidiki,687.634,36042409
Niki Polygyrou,Greece,GAD - Chalkidiki,36.001.870,36042409
Nea Triglia,Greece,GAD - Chalkidiki,36.015.258,36042409
Nea Moudania,Greece,GAD - Chalkidiki,36.023.109,36042409
Apol. Arnaias,Greece,GAD - Chalkidiki,36.041.410,36042409
Diag. Neon Plagion,Greece,GAD - Chalkidiki,36.043.291,36042409
Aris Palaiochoriou,Greece,GAD - Chalkidiki,36.043.304,36042409
Simantra,Greece,GAD - Chalkidiki,36.043.318,36042409
Toronaios Afytou,Greece,GAD - Chalkidiki,36.043.335,36042409
Therm. Portarias,Greece,GAD - Chalkidiki,36.043.343,36042409
Nea Silata,Greece,GAD - Chalkidiki,36.046.703,36042409
Aetos Varvaras,Greece,GAD - Chalkidiki,36.057.616,36042409
Ermis Neas Potidaias,Greece,GAD - Chalkidiki,36.059.207,36042409
Stratoni,Greece,GAD - Chalkidiki,36.059.215,36042409
Aias Elaiochorion,Greece,GAD - Chalkidiki,36.059.223,36042409
Aris Kassandreias,Greece,GAD - Chalkidiki,36.076.047,36042409
Thyella Krinis,Greece,GAD - Chalkidiki,36.076.054,36042409
Toronaios Sykias,Greece,GAD - Chalkidiki,36.076.060,36042409
Doxa Ormylias,Greece,GAD - Chalkidiki,36.076.068,36042409
Akanthos Ierissou,Greece,GAD - Chalkidiki,36.076.076,36042409
Visaltiakos,Greece,GAD - Serres,684.662,36042410
M. Alex. Irakleias,Greece,GAD - Serres,684.663,36042410
Apol. Paralimniou,Greece,GAD - Serres,687.606,36042410
Chryso,Greece,GAD - Serres,36.017.894,36042410
M. Alex. Gefyroudiou,Greece,GAD - Serres,36.036.859,36042410
Pansouliakos,Greece,GAD - Serres,36.046.577,36042410
Thrakikos,Greece,GAD - Serres,36.046.583,36042410
Digenis Ano Poroion,Greece,GAD - Serres,36.046.589,36042410
Nigrita,Greece,GAD - Serres,36.049.180,36042410
Asteras 2005,Greece,GAD - Serres,36.058.775,36042410
M. Alex. Valterou,Greece,GAD - Serres,36.058.789,36042410
Kerav. Psychikou,Greece,GAD - Serres,36.058.803,36042410
